id,target,comment_text,severe_toxicity,obscene,identity_attack,insult,threat,asian,atheist,bisexual,black,buddhist,christian,female,heterosexual,hindu,homosexual_gay_or_lesbian,intellectual_or_learning_disability,jewish,latino,male,muslim,other_disability,other_gender,other_race_or_ethnicity,other_religion,other_sexual_orientation,physical_disability,psychiatric_or_mental_illness,transgender,white,created_date,publication_id,parent_id,article_id,rating,funny,wow,sad,likes,disagree,sexual_explicit,identity_annotator_count,toxicity_annotator_count
6333537,0.6,"Not making any judgment, but this guy Blatter's credibility is suspect.  He certainly left some carnage behind after his tenure.   If true, he's a scumbag for touching an American player or anyone else for that matter.   But then again Trump used  to brag about grabbing women and look where he is now.  I guess most people don't give two hoots.",0.0,0.0,0.0,0.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,2017-11-10 23:46:05.195291+00,55,,399530,approved,0,0,0,0,0,0.1,6,10
6333541,0.0,"Does the equipment have any resale value (for another purpose, of course, not wishing this on any other community) or if it's only value is as scrap metal (will it be considered hazardous waste?) can we sell tickets for people to take swings at it with sledge hammers? There ought to at least be some sort of public celebration so the people will never forget the day they brought Big Fluoride down.",0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-10 23:47:05.479044+00,43,6332796.0,398841,rejected,0,0,0,0,0,0.0,0,4
6333543,0.7,"Just unreal.  Hell, add the 20 seconds to the gate time for now, get the damn thing running, and figure out later if it can be shortened.  

What a waste of money to have the thing all done and just sitting there without using it.",0.1,0.7,0.0,0.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-10 23:47:02.879381+00,102,,398974,approved,0,0,0,0,0,0.0,0,10
6333544,0.0,"I don’t see anywhere that he asked for it to be excused. What I see is a complete admission, a reflection and complete ownership for his actions.",0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-10 23:46:58.693692+00,54,6332746.0,399481,approved,0,0,0,0,0,0.0,0,4
6333545,0.0,"Moore admitted he dated teenage girls on Hannity last night:

""He acknowledged knowing and being friendly with the parents of two of the other accusers, Debbie Wesson Gibson and Gloria Thacker Deason.""

""Moore used the phrase “good girl” to describe both women, who said that he kissed them and took them on dates when they were in their late teens and he was in his early 30s. Moore denied any sort of misconduct and said he didn’t “remember dating any girl without the permission of her mother.”

Asked if he remembered dating girls that young in general, Moore said, “Not generally, no.”

http://talkingpointsmemo.com/livewire/roy-moore-denies-misconduct-hannity-did-not-generally-date-teenagers",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-11-10 23:46:42.390346+00,21,,399203,approved,0,0,0,0,0,0.0,4,4
6333546,0.0,Coming  to Brampton soon.,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-10 23:47:31.306720+00,54,,399285,approved,0,0,0,0,0,0.0,0,4
6333547,0.0,"This seems so obvious.  Why don't the good lawyers of Ontario get together and tell their Law Society to get stuffed.  It is a self-regulated industry, after all.",0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-10 23:47:34.038393+00,54,,399511,approved,0,0,0,0,0,0.0,0,4
6333548,0.0,"You forgot about having Kyndsi use LTD to get from home to school and back!  

It isn't that far from the bus route on Goodpasture Island Road to Marist High School, after all.  

And LTD has designed its entire route system to make it easy for passengers to go anywhere in Eugene and Lane County!

That is the politically correct answer in Eugene, after all!",0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-10 23:47:28.513367+00,13,6332967.0,399493,approved,0,0,0,0,0,0.0,0,4
6333549,0.0,"When you ""like star"" your own comments do you review them first to be sure they are star quality or is more of an impulsive decision?
Do you ever disagree with your own comments & give yourself a sad or disagree symbol?
I can recall getting a star in kindergarten placed on my forehead for some awesome task I finished. I was quite proud of it & 55 years later still have a vivid recall of it.
My point is that it wasn't the star that gave me such pride. It was the teacher's approval that got my attention.
short story - stars given by others have much more meaning & value than stars given to oneself.",0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-10 23:47:47.754794+00,55,6331504.0,399427,approved,0,0,0,0,0,0.0,0,4
6333550,0.0,"On the writedown, my point is that GAAP and the auditors may require a write-down of the part of the C Series program still owned by Bombardier to reflect its market value - zero based on Airbus getting half at zero. They previously did writedowns when Quebec got half for a billion dollars. Q3 balance sheet was not an audited one, that happens at Q4 and the sale of half for zero had not been made by end of Q3. Standby for a writeoff. And don't be surprised if Bombardier seeks to ""restructure"" debt.",0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-10 23:48:45.364260+00,54,6332248.0,398686,approved,0,0,0,0,0,0.0,0,6
6333552,0.0,What qualification did Harper have? A mailroom clerk? How about the fact that he dropped out of the University of Toronto because his intellect wasn't capable enough?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-11-10 23:48:05.054646+00,54,6330986.0,399385,approved,0,0,0,0,0,0.0,4,4
6333553,0.0,No an earlier commenter just said there was no affiliation to anything Democratic and I merely pointed out that wasn’t entirely the case.,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-10 23:48:27.657595+00,102,6333440.0,399436,approved,0,0,0,0,0,0.0,0,4
6333555,0.2,Which you should normally get from your mother's milk.,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-11-10 23:49:01.253501+00,54,6333504.0,399414,approved,0,0,0,0,0,0.0,10,10
6333556,0.0,Exactly.,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-10 23:49:10.659920+00,102,6332840.0,399242,rejected,0,0,0,0,0,0.0,0,4
6333557,0.0,That makes one liar lying to another liar on a fake news network.  A trifecta.,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-10 23:50:18.258730+00,102,,399518,approved,0,0,0,0,0,0.0,0,4
6333559,0.2,"You are correct about me not making beer, hate the taste.

I stick with brewing Cider and Wine.

You did ask.",0.0,0.0,0.0,0.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-10 23:50:12.915621+00,54,6316598.0,398164,approved,0,0,0,0,0,0.0,0,5
6333563,0.0,"By the time any of the paltry sums derived from leasing public lands passes through OHA's hands for its bloated bureaucracy and to feed its cohort of insiders feeding at the contract trough, the pitiful pennies that get dribbled out for ""Hawaiians"", a racial group, makes the whole endeavor ridiculous, as everyone has experienced who remembers when the state started up its ill-fated version of the standard full federal Native American franchise.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,2017-11-10 23:49:59.872802+00,55,6321673.0,398843,approved,0,0,0,0,0,0.0,6,4
6333564,0.2,"2 $hetheads.  Find them, lock'um up and then let the Halawa bruddahs take care of the rest.",0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-11-10 23:50:06.663043+00,55,,399422,rejected,0,0,0,0,0,0.0,6,5
6333567,0.0,Robbing Peter to pay Paul - the NDP way.,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-10 23:51:12.966042+00,54,,399472,approved,0,0,0,0,0,0.0,0,4
6333568,0.5,"A loser's lament.
Explaining in a thousand different ways why the Broncos lose.
Denver has a turncoat at quarterback, arguably the worst passer in the NFL, and it faces an evil force in the coach who cannot be named.
The Dark Side, malevolent and foreboding, is here to suck the life from the marrow of broken Bronco bones.
When it is finished, the New England team will look for another bleating herd of ewes.",0.1,0.1,0.0,0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-10 23:53:02.657991+00,102,,399520,approved,0,0,0,0,0,0.0,0,10
6333569,0.0,"My favorite  for G.O.A.T. has always been Montana. I think it would have been a great game if they had ever matched up in a Super Bowl. I think Brady has pulled even with Montana these days. If I remember right, Montana was the only player to play multiple Super Bowls without an INT. To me that says it all. Never panicked.",0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-10 23:51:11.012034+00,102,6330710.0,399155,approved,0,0,0,0,0,0.0,0,4
6333576,0.0,"Those students from other states, other countries, actually pay what is called ""out-of-state tuition"". It's kinda like selling fish or oil out of the state. They bring new money into the state, they do not cost the state. And some of them stay around after graduation to contribute to the state.  That's why they should be welcomed and provided with a solid education.  We all benefit.  Even curmudgeons.",0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.0,0.0,0.0,2017-11-10 23:53:29.190781+00,21,6330880.0,399311,approved,0,0,0,0,0,0.0,7,4
6333577,0.1666666666666666,"The reason it is at odds with faith is because it is a lie.   The part that believes the Bible is what it claims to be.   I do not assume any attempt at explanation is wrong.   Only those that are wrong.
I am the one that is saying the God is true to his word.   This is true, however.  To believe in evolution, you have to believe that a lot of coincidences just had to happen on their own.",0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-11-10 23:53:21.268385+00,13,6333400.0,398655,approved,0,0,0,0,0,0.0,4,6
6333578,0.0,Sure. Why don't you fly over to China and impress upon them that all those new coal fired plants aren't needed?,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-10 23:53:03.406414+00,54,6333004.0,399472,approved,0,0,0,0,0,0.0,0,4
6333579,0.0,"Waianae in the house, should be another epic battle.  Red Raiders are serious business and will be ready.   Go Seasiders!!!",0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-10 23:53:32.122314+00,55,,399253,approved,0,0,0,0,0,0.0,0,4
6333580,0.0,Is American Marine the outfit that dumped a load of dredge material on the freeway one Sunday when taking it to an illegal dump site in Waianae?,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-10 23:54:26.981817+00,55,,399483,approved,0,0,0,0,0,0.0,0,4
6333583,0.0,"You really have a thing for Clinton, don't you?

;o)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-11-10 23:54:16.525709+00,54,6332736.0,399397,approved,0,0,0,0,0,0.0,4,4
6333584,0.1666666666666666,Actually China is not.,0.0,0.1666666666666666,0.1666666666666666,0.0,0.1666666666666666,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-11-10 23:53:49.818174+00,54,6332750.0,399472,approved,0,0,0,0,0,0.0,10,6
6333586,0.0,"I guess everyone is afraid to say it, so here goes.  The problem with Anchorage is to be expected when you become a sanctuary city.  The fix is simple and inexpensive, a one way ticket to where ever they desire,
just don't come back. I was told that  used to be the way things were handled years ago by an Anchorage police officer.",0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-10 23:57:25.092545+00,21,,399140,approved,0,0,0,0,0,0.0,0,4
6333587,0.3,Melania seems much more relaxed and happy in these photos than the ones we usually see.  It must be a relief to be away from the old man for a few hours.,0.0,0.0,0.1,0.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-10 23:55:50.119398+00,21,,399447,approved,0,0,0,0,0,0.0,0,10
6333591,0.5,"It's not surprising that those who think Moore did nothing wrong are the same ones who think Trump never grabbed womem, and that all those who accused him were nothing more than lying women .",0.0,0.0,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-11-10 23:54:27.197477+00,21,6330962.0,399203,approved,0,0,0,0,0,0.1,4,10
6333592,0.0,"Where you enter to compete upon the no-ring, bare-hand, last-man-standing 8' elevated platform, the defeated in misery really has nothing to complaint about.  Quietly train harder and try again...or not.",0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-10 23:54:37.873155+00,55,,399340,approved,0,0,0,0,0,0.0,0,4
6333593,0.0,"Oh. Pretty sure the mic was live, broflake.",0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-10 23:55:00.758878+00,54,6333051.0,399397,rejected,0,0,0,0,0,0.0,0,4
6333597,0.0,"You mean Harper is the only leader the Cons could have ever had? That it was impossible for the Cons to replace Harper? 

And endorsing the Cons is same as endorsing the Liberals? Wow. What is two plus two? Twenty two?",0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-10 23:55:27.104827+00,54,6331815.0,399385,approved,0,0,0,0,0,0.0,0,4
6333601,0.2,Too bad he thinks with his little head.,0.0,0.0,0.0,0.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-10 23:56:29.509341+00,54,6331317.0,399397,approved,0,0,0,0,0,0.0,0,10
6333602,0.0,Whoosh!,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-10 23:57:00.661117+00,102,6324727.0,398863,approved,0,0,0,0,0,0.0,0,6
6333603,0.0,"Huge scam, just like the Trump Russian collusion story.
Except this was pushed by the Republican establishment.",0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-10 23:57:04.142810+00,102,,399518,approved,0,0,0,0,0,0.0,0,4
6333608,0.0,"If it's not broken, don't fix it.  Well, the new National is broken and needs fixing badly.  The National should have one anchor and that is Ian Hanomansing.  I was even disappointed with the At Issue Panel.  It seems to have been watered down in time and commentary.  Rosie Barton is not right for At Issue.  And where is Althia Raj?  She is an excellent commentator and a real breath of fresh air!",0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-10 23:57:50.409265+00,54,,399404,approved,0,0,0,0,0,0.0,0,6
6333610,0.0,It's not like he has a choice. He's hardly going to admit to a sex crime.,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-10 23:57:53.630614+00,102,6333496.0,399518,rejected,0,0,0,0,0,0.0,0,4
6333611,0.2,"He lied about it in the summer AND this past fall.

Oops.",0.0,0.0,0.0,0.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-10 23:57:49.098391+00,54,6331573.0,399397,approved,0,0,0,0,0,0.0,0,5
6333612,0.0,"I saw the Residential Fire Safety Advisory Committee is proposing installation of automatic sprinkler systems for the Craigside Condominiums Tower I and II.  THE PROBLEM IS THAT WE ALREADY HAVE AUTOMATIC SPRINKLER SYSTEMS IN OUR UNITS AND OUR COMMON AREAS.  What are they trying to pull?  They also want an assessment of building safety features and fire protection systems. In other words, they want us to comply with the updated Building Codes, Fire Codes, etc.  I have dealt with some of these people before and we have had our own consultant.  They want everybody to comply with updated codes.  I suppose that we then have to make improvements to our buildings every time a code is changed.  Obviously, this is an incorrect interpretation of the code scheme.  If we have to make improvements every time a code is updated, we may as well rip down our buildings.  I recommend the same be applied to all buildings of any size, stories or use, including single family and commercial or year built.",0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-10 23:57:39.544809+00,55,,399267,approved,0,0,0,0,0,0.0,0,4
6333614,0.2,"There is 18 official languages. And many of the provinces have Hindi as their language.

Your knowledge is going nowhere before India is.",0.0,0.0,0.0,0.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-10 23:57:49.597368+00,54,6331871.0,399285,approved,0,0,0,0,0,0.0,0,10
6333616,0.0,"That's not the intention of the people who erected it or the people who strive to keep it in place. You do realize that don't you?

I'm for a community being able to make those decisions for themselves. If something does have a strong historical reason to keep it, then I'm open to that debate. If people over a century after a lost war want to erect statues to the defeated generals to honor them, I'm much less inclined to think they're just trying to promote history. 

Statues are not just automatically immune to debate because they're statues.",0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-10 23:57:59.865407+00,13,6333493.0,398655,approved,0,0,0,0,0,0.0,0,5
6333617,0.0,Personal experience ?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-11-10 23:57:57.885326+00,13,6333364.0,399318,approved,0,0,0,0,0,0.0,4,4
6333618,0.0,C'mon Justin lift your game-Your reputation is fraying down here in the south pacific.,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-10 23:58:18.503044+00,54,,399437,approved,0,0,0,0,0,0.0,0,4
6333620,0.0,"That's the whole schtik for trade proponents - call down those who present reasoned arguments for why it doesn't work, but never provide any data to back up their contentions. Trade is such a con job, yet so many people believe in it  ( to their detriment).",0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-10 23:58:55.454832+00,54,6331872.0,399437,approved,0,0,0,0,0,0.0,0,4
6333621,0.0,"“In the original Hebrew of the Old Testament, the word for spirit is ""rūaḥ"" is a feminine noun. The word for spirit in New Testament Greek is pneuma, a neuter noun. In Latin, the common language of the Roman Catholic Church, the word for spirit is masculine.”

So in the Hebrew scriptures, the Holy Spirt is referred to as she. In the New Testament, and some late OT books, no gender is designated.
I do not know where you got the idea that Jesus was confused about this.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.6,0.0,0.0,0.0,0.0,0.1,0.2,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-11-10 23:59:44.884274+00,53,6312749.0,396070,approved,0,0,0,0,0,0.0,10,4
6333622,0.1666666666666666,"it is antithetical to the principles of any free nation to compel someone to publicly communicate or promote a set of political ideals...it is not by the way, foreign or antithetical to do so in states that routinely don't support a robust and independent legal system.

compelled expression is wrong...strange that a Law Society wouldn't be able to see that",0.0,0.0,0.0,0.1666666666666666,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-10 23:59:40.548877+00,54,,399511,approved,0,0,0,0,0,0.0,0,6
6333623,0.1666666666666666,"JT, Butts and Company are screwing up NAFTA and now TPP.
The world is now seeing this government for the lightweights that they are.
Hopefully Canadian voters will do the same.",0.0,0.0,0.0,0.1666666666666666,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-11 00:00:01.572994+00,54,,399437,approved,0,0,0,0,0,0.0,0,6
6333625,0.2,I don't like Berkowitz either  SB 91 is a petty criminals dream.    I see a lot of petty criminals are posting on this article.  They don't want to have to answer for breaking the law and stealing from people and businesses.  and they are angry that someone would suggest that they be prosecuted.    Crime is bad in this state and in this city.,0.0,0.0,0.0,0.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-10 23:59:07.882054+00,21,,399140,approved,0,0,0,0,0,0.0,0,5
6333627,0.1666666666666666,"This is terrible, while I did hear comment that perhaps it might be that the recent facebook, youtube, texting, iPhone generations are whimps?",0.0,0.0,0.1666666666666666,0.1666666666666666,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-10 23:59:22.166716+00,55,,399503,approved,0,0,0,0,0,0.0,0,6
6333628,0.0,"So?  You and your Clan ""Believe"" a lot of stuff that has no basis in reality and go all over the place telling others about it   What's the point?  This is not an attack on Jesus or God.  He and his Dad were cool.  He was a Capricorn and ate organic food.  Right?  Later.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-11-10 23:59:28.159576+00,105,,399417,approved,0,0,0,0,0,0.0,10,4
6333630,0.1666666666666666,"Always enjoy Margaret Wente's commentaries. However, I noticed Mr. Kolber in his Senate position worked for reductions to Capital Gains Taxes.

Well,  anyone opposed to Capital Gains Taxes can't be all bad.

Capital Gains Taxes  are in large measure  cynically applied to simple inflation increases in an investment. Inflation which has been created by Monetary Policy.

Also, the funds used to invest were already taxed and heavily.

I remember when Capital Gains Taxes were  first introduced; Capital Losses could be deducted against 'Other Income' ; but when reality struck, that many, if not most  people actually lose Money in the Stock Market,  the Ideological Bureaucratic Interests promoting Capital  Gains Taxation quickly rationalised  the new tax to allow only Losses against Gains.

Besides, the Elites certainly wouldn't want  a large number in the general population climbing out of wage slave status.

'It's no fun to be rich when everyone else is.'",0.0,0.0,0.0,0.1666666666666666,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-11 00:00:29.340783+00,54,,399385,approved,0,0,0,0,0,0.0,0,6
6333633,0.4,"Yes the left wing, borderless,Marxist Parasite  is having issues with democracy these days.
We see you and we reject you.
Deal with it !!!",0.0,0.1,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-11-11 00:00:08.234734+00,54,6330944.0,399347,rejected,0,0,0,0,0,0.0,4,10
6333634,0.0,"Not when its your account, which tells me it could very well be a DP staffer doing this. The question is, how many other accounts have been compromised.",0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-11 00:01:20.344450+00,102,6331055.0,399210,approved,0,0,0,0,0,0.0,0,4
6333636,0.0,"What exactly do you mean by ""being taught how to be men?"" So are you saying you treat your daughters like marshmallows and your sons like rocks...teach them to be tough...teach them to be boss who has to look out for the ""little woman?"" How about we just teach our children of both genders to be strong, loving, caring, open, faithful, accepting of differences, responsible, willing to be vulnerable, prayerful, concerned for the common good, always able to say ""How can I help""...well, I'm only speaking from my own experience of co-parenting with a wonderful husband and our two adult children in their thirties got the message and they are both wonderful adults of whom we are terribly proud. Just sayin'",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-11-11 00:01:11.043387+00,53,6332488.0,398961,approved,0,0,0,0,0,0.0,4,4
6333638,0.0,"Apparently, socks make for an ideal gift in Asia.",0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,2017-11-11 00:00:45.102839+00,54,,399437,approved,0,0,0,0,0,0.0,10,4
6333639,0.0,"You don't understand. I'm suggesting that payments to marijuana producers will be no more than dollars per kilogram (perhaps as much as $50/kg.  dry weight for good quality bud). The retail price will then be based off that, plus taxes and the usual markups in the distribution chain, leading to a retail price of taxes plus perhaps twenty cents per gram. That will KILL the black market, unless the taxes are even more excessive than presently planned, or producer regulations drive the production cost up hugely.",0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-11 00:01:09.629051+00,54,6333259.0,399425,approved,0,0,0,0,0,0.0,0,4
6333640,0.0,"Oh, even I wouldn't vote for me to be the ultimate arbiter of what high schools do. (Except outlaw Latin if it is still taught...that I would mandate). 
But keeping the terrible possibility that student athletes are in grave danger before those same parents and school officials is  pretty responsible. Could actually save a life to two if some parents do the needed research and stop their kids from playing. 

Hugh Massengill, Eugene Oregon",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-11-11 00:01:08.711667+00,13,6330150.0,399298,approved,0,0,0,0,0,0.0,4,4
6333642,0.575,Only a fool would believe Nasrallah's concerns of al Hariri's wellbeing.  He would be a dead man walking if he returned to Lebanon.  Nasrallah has always been the culprit.  May he become a crater in a drone strike.,0.025,0.025,0.0375,0.5,0.1125,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-11 00:02:33.939631+00,54,,399320,approved,0,0,0,0,0,0.0,0,80
6333644,0.0,"And based on PPP, which actually compared economic production, India is the third largest economy in the world (nominal GDP fluctuates with currency; in US dollar terms Canada's economy has declined about 20 percent in the last three years).",0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-11 00:01:54.562514+00,54,6333321.0,399285,approved,0,0,0,0,0,0.0,0,4
6333645,0.0,"Maybe the $250,000 went to buy rings and other jewelry for her, or invested in stocks.  With the income they both were making and I understand his pension is $150,000 a year, you would think they have a big bank account and millions invested in stocks (besides their homes, cars and jewelry).",0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-11 00:03:04.748984+00,55,6329962.0,399292,approved,0,0,0,0,0,0.0,0,4
6333647,0.0,"This summer I watched a young man, while texting, push a stroller right out into a busy intersection against a red light. Fortunately, all the drivers  approaching the intersection stopped. The oblivious pedestrian and lucky baby kept going!

Judging by the amount of unsafe behaviour that I see here in Ottawa,  governments and schools desperately need to get involved in pedestrian education. Basic stuff. Like if there is no sidewalk, on which side of the road should you be walking? Facing traffic? Or with your back to it? In a single file, or spread across the road? And if you are out at night or in bad weather, what should you wear? Dark clothes? Light clothes? Reflective tape and led lights maybe? 

You can't currently find any of this advice on MOT or city sites. And rules need to be consistent. On our NCC bike paths, for example, pedestrians are encouraged to walk with their backs to bike traffic.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-11-11 00:05:05.825888+00,54,,399102,approved,0,0,0,0,0,0.0,10,4
6333648,0.0,"Kak dela!  Don't forget going to the street corner with a cardboard sign that says ""Will Learn Mandarin for Food.""",0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-11 00:03:12.907840+00,102,6333517.0,399301,approved,0,0,0,0,0,0.0,0,4
